<IPython.core.display.HTML object>

X shape: (6701, 64, 64, 3)

Y shape: (6701,)

Using cuda device
4 Layer Model | loss_sqrt: 0.289103 | [   44/  200]
4 Layer Model | loss_sqrt: 0.289051 | [   45/  200]
4 Layer Model | loss_sqrt: 0.289005 | [   46/  200]
4 Layer Model | loss_sqrt: 0.288961 | [   47/  200]
4 Layer Model | loss_sqrt: 0.288921 | [   48/  200]
4 Layer Model | loss_sqrt: 0.288885 | [   49/  200]
4 Layer Model | loss_sqrt: 0.288851 | [   50/  200]
4 Layer Model | loss_sqrt: 0.288821 | [   51/  200]
4 Layer Model | loss_sqrt: 0.288792 | [   52/  200]
4 Layer Model | loss_sqrt: 0.288767 | [   53/  200]
4 Layer Model | loss_sqrt: 0.288744 | [   54/  200]
4 Layer Model | loss_sqrt: 0.288723 | [   55/  200]
4 Layer Model | loss_sqrt: 0.288704 | [   56/  200]
4 Layer Model | loss_sqrt: 0.288687 | [   57/  200]
4 Layer Model | loss_sqrt: 0.288671 | [   58/  200]
4 Layer Model | loss_sqrt: 0.288656 | [   59/  200]
4 Layer Model | loss_sqrt: 0.288642 | [   60/  200]
4 Layer Model | loss_sqrt: 0.288630 | [   61/  200]
4 Layer Model | loss_sqrt: 0.288617 | [   62/  200]
4 Layer Model | loss_sqrt: 0.288607 | [   63/  200]
4 Layer Model | loss_sqrt: 0.288596 | [   64/  200]
4 Layer Model | loss_sqrt: 0.288587 | [   65/  200]
4 Layer Model | loss_sqrt: 0.288577 | [   66/  200]
4 Layer Model | loss_sqrt: 0.288568 | [   67/  200]
4 Layer Model | loss_sqrt: 0.288559 | [   68/  200]
4 Layer Model | loss_sqrt: 0.288551 | [   69/  200]
4 Layer Model | loss_sqrt: 0.288543 | [   70/  200]
4 Layer Model | loss_sqrt: 0.288535 | [   71/  200]
4 Layer Model | loss_sqrt: 0.288528 | [   72/  200]
4 Layer Model | loss_sqrt: 0.288520 | [   73/  200]
4 Layer Model | loss_sqrt: 0.288513 | [   74/  200]
4 Layer Model | loss_sqrt: 0.288506 | [   75/  200]
4 Layer Model | loss_sqrt: 0.288498 | [   76/  200]
4 Layer Model | loss_sqrt: 0.288492 | [   77/  200]
4 Layer Model | loss_sqrt: 0.288485 | [   78/  200]
4 Layer Model | loss_sqrt: 0.288478 | [   79/  200]
4 Layer Model | loss_sqrt: 0.288472 | [   80/  200]
4 Layer Model | loss_sqrt: 0.288465 | [   81/  200]
4 Layer Model | loss_sqrt: 0.288458 | [   82/  200]
4 Layer Model | loss_sqrt: 0.288452 | [   83/  200]
4 Layer Model | loss_sqrt: 0.288446 | [   84/  200]
4 Layer Model | loss_sqrt: 0.288439 | [   85/  200]
4 Layer Model | loss_sqrt: 0.288433 | [   86/  200]
4 Layer Model | loss_sqrt: 0.288427 | [   87/  200]
4 Layer Model | loss_sqrt: 0.288421 | [   88/  200]
4 Layer Model | loss_sqrt: 0.288415 | [   89/  200]
4 Layer Model | loss_sqrt: 0.288409 | [   90/  200]
4 Layer Model | loss_sqrt: 0.288403 | [   91/  200]
4 Layer Model | loss_sqrt: 0.288397 | [   92/  200]
4 Layer Model | loss_sqrt: 0.288392 | [   93/  200]
4 Layer Model | loss_sqrt: 0.288387 | [   94/  200]
4 Layer Model | loss_sqrt: 0.288381 | [   95/  200]
4 Layer Model | loss_sqrt: 0.288376 | [   96/  200]
4 Layer Model | loss_sqrt: 0.288370 | [   97/  200]
4 Layer Model | loss_sqrt: 0.288364 | [   98/  200]
4 Layer Model | loss_sqrt: 0.288359 | [   99/  200]
4 Layer Model | loss_sqrt: 0.288354 | [  100/  200]
4 Layer Model | loss_sqrt: 0.288349 | [  101/  200]
4 Layer Model | loss_sqrt: 0.288344 | [  102/  200]
4 Layer Model | loss_sqrt: 0.288339 | [  103/  200]
4 Layer Model | loss_sqrt: 0.288334 | [  104/  200]
4 Layer Model | loss_sqrt: 0.288330 | [  105/  200]
4 Layer Model | loss_sqrt: 0.288325 | [  106/  200]
4 Layer Model | loss_sqrt: 0.288320 | [  107/  200]
4 Layer Model | loss_sqrt: 0.288316 | [  108/  200]
4 Layer Model | loss_sqrt: 0.288311 | [  109/  200]
4 Layer Model | loss_sqrt: 0.288306 | [  110/  200]
4 Layer Model | loss_sqrt: 0.288302 | [  111/  200]
4 Layer Model | loss_sqrt: 0.288297 | [  112/  200]
4 Layer Model | loss_sqrt: 0.288293 | [  113/  200]
4 Layer Model | loss_sqrt: 0.288288 | [  114/  200]
4 Layer Model | loss_sqrt: 0.288284 | [  115/  200]
4 Layer Model | loss_sqrt: 0.288280 | [  116/  200]
4 Layer Model | loss_sqrt: 0.288276 | [  117/  200]
4 Layer Model | loss_sqrt: 0.288271 | [  118/  200]
4 Layer Model | loss_sqrt: 0.288267 | [  119/  200]
4 Layer Model | loss_sqrt: 0.288263 | [  120/  200]
4 Layer Model | loss_sqrt: 0.288259 | [  121/  200]
4 Layer Model | loss_sqrt: 0.288255 | [  122/  200]
4 Layer Model | loss_sqrt: 0.288251 | [  123/  200]
4 Layer Model | loss_sqrt: 0.288247 | [  124/  200]
4 Layer Model | loss_sqrt: 0.288243 | [  125/  200]
4 Layer Model | loss_sqrt: 0.288239 | [  126/  200]
4 Layer Model | loss_sqrt: 0.288235 | [  127/  200]
4 Layer Model | loss_sqrt: 0.288231 | [  128/  200]
4 Layer Model | loss_sqrt: 0.288227 | [  129/  200]
4 Layer Model | loss_sqrt: 0.288223 | [  130/  200]
4 Layer Model | loss_sqrt: 0.288220 | [  131/  200]
4 Layer Model | loss_sqrt: 0.288216 | [  132/  200]
4 Layer Model | loss_sqrt: 0.288212 | [  133/  200]
4 Layer Model | loss_sqrt: 0.288208 | [  134/  200]
4 Layer Model | loss_sqrt: 0.288205 | [  135/  200]
4 Layer Model | loss_sqrt: 0.288201 | [  136/  200]
4 Layer Model | loss_sqrt: 0.288198 | [  137/  200]
4 Layer Model | loss_sqrt: 0.288194 | [  138/  200]
4 Layer Model | loss_sqrt: 0.288190 | [  139/  200]
4 Layer Model | loss_sqrt: 0.288186 | [  140/  200]
4 Layer Model | loss_sqrt: 0.288183 | [  141/  200]
4 Layer Model | loss_sqrt: 0.288179 | [  142/  200]
4 Layer Model | loss_sqrt: 0.288175 | [  143/  200]
4 Layer Model | loss_sqrt: 0.288172 | [  144/  200]
4 Layer Model | loss_sqrt: 0.288169 | [  145/  200]
4 Layer Model | loss_sqrt: 0.288165 | [  146/  200]
4 Layer Model | loss_sqrt: 0.288162 | [  147/  200]
4 Layer Model | loss_sqrt: 0.288158 | [  148/  200]
4 Layer Model | loss_sqrt: 0.288155 | [  149/  200]
4 Layer Model | loss_sqrt: 0.288152 | [  150/  200]
4 Layer Model | loss_sqrt: 0.288148 | [  151/  200]
4 Layer Model | loss_sqrt: 0.288145 | [  152/  200]
4 Layer Model | loss_sqrt: 0.288142 | [  153/  200]
4 Layer Model | loss_sqrt: 0.288138 | [  154/  200]
4 Layer Model | loss_sqrt: 0.288135 | [  155/  200]
4 Layer Model | loss_sqrt: 0.288132 | [  156/  200]
4 Layer Model | loss_sqrt: 0.288129 | [  157/  200]
4 Layer Model | loss_sqrt: 0.288126 | [  158/  200]
4 Layer Model | loss_sqrt: 0.288123 | [  159/  200]
4 Layer Model | loss_sqrt: 0.288119 | [  160/  200]
4 Layer Model | loss_sqrt: 0.288116 | [  161/  200]
4 Layer Model | loss_sqrt: 0.288113 | [  162/  200]
4 Layer Model | loss_sqrt: 0.288110 | [  163/  200]
4 Layer Model | loss_sqrt: 0.288106 | [  164/  200]
4 Layer Model | loss_sqrt: 0.288103 | [  165/  200]
4 Layer Model | loss_sqrt: 0.288100 | [  166/  200]
4 Layer Model | loss_sqrt: 0.288097 | [  167/  200]
4 Layer Model | loss_sqrt: 0.288094 | [  168/  200]
4 Layer Model | loss_sqrt: 0.288090 | [  169/  200]
4 Layer Model | loss_sqrt: 0.288087 | [  170/  200]
4 Layer Model | loss_sqrt: 0.288084 | [  171/  200]
4 Layer Model | loss_sqrt: 0.288081 | [  172/  200]
4 Layer Model | loss_sqrt: 0.288078 | [  173/  200]
4 Layer Model | loss_sqrt: 0.288074 | [  174/  200]
4 Layer Model | loss_sqrt: 0.288071 | [  175/  200]
4 Layer Model | loss_sqrt: 0.288068 | [  176/  200]
4 Layer Model | loss_sqrt: 0.288065 | [  177/  200]
4 Layer Model | loss_sqrt: 0.288061 | [  178/  200]
4 Layer Model | loss_sqrt: 0.288058 | [  179/  200]
4 Layer Model | loss_sqrt: 0.288055 | [  180/  200]
4 Layer Model | loss_sqrt: 0.288052 | [  181/  200]
4 Layer Model | loss_sqrt: 0.288049 | [  182/  200]
4 Layer Model | loss_sqrt: 0.288045 | [  183/  200]
4 Layer Model | loss_sqrt: 0.288042 | [  184/  200]
4 Layer Model | loss_sqrt: 0.288039 | [  185/  200]
4 Layer Model | loss_sqrt: 0.288036 | [  186/  200]
4 Layer Model | loss_sqrt: 0.288033 | [  187/  200]
4 Layer Model | loss_sqrt: 0.288029 | [  188/  200]
4 Layer Model | loss_sqrt: 0.288026 | [  189/  200]
4 Layer Model | loss_sqrt: 0.288023 | [  190/  200]
4 Layer Model | loss_sqrt: 0.288020 | [  191/  200]
4 Layer Model | loss_sqrt: 0.288017 | [  192/  200]
4 Layer Model | loss_sqrt: 0.288014 | [  193/  200]
4 Layer Model | loss_sqrt: 0.288011 | [  194/  200]
4 Layer Model | loss_sqrt: 0.288008 | [  195/  200]
4 Layer Model | loss_sqrt: 0.288004 | [  196/  200]
4 Layer Model | loss_sqrt: 0.288002 | [  197/  200]
4 Layer Model | loss_sqrt: 0.287999 | [  198/  200]
4 Layer Model | loss_sqrt: 0.287996 | [  199/  200]
4 Layer Model | loss_sqrt: 0.287993 | [  200/  200]
